scrape_date,scrape_ts_utc,line,brand,tier,ship,ship_code,itinerary_code,itinerary_name,sailing_id,sail_date,return_date,nights,region,embark_port,market,currency,cabin_category,cabin_subcategory,vendor_category_code,rate_code,price_per_person,price_total,price_pppn,price_basis,taxes_fees,availability_status,availability_status_raw,units_remaining,promo_hash,source_url
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Vista,VS,CA9,"7-Day Eastern Caribbean from Port Canaveral (Orlando), FL",24094,2027-05-09,2027-05-16,7,Caribbean,"Port Canaveral (Orlando), FL",US,USD,inside,IS,1A,OB7,628.0,1256.0,89.7143,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Vista,VS,CA9,"7-Day Eastern Caribbean from Port Canaveral (Orlando), FL",24094,2027-05-09,2027-05-16,7,Caribbean,"Port Canaveral (Orlando), FL",US,USD,oceanview,OS,6A,OB7,848.0,1696.0,121.1429,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Vista,VS,CA9,"7-Day Eastern Caribbean from Port Canaveral (Orlando), FL",24094,2027-05-09,2027-05-16,7,Caribbean,"Port Canaveral (Orlando), FL",US,USD,suite,SU,JS,OB7,1791.0,3582.0,255.8571,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Vista,VS,CA9,"7-Day Eastern Caribbean from Port Canaveral (Orlando), FL",24098,2027-06-05,2027-06-12,7,Caribbean,"Port Canaveral (Orlando), FL",US,USD,balcony,OB,7C,OB7,1462.0,2924.0,208.8571,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Vista,VS,CA9,"7-Day Eastern Caribbean from Port Canaveral (Orlando), FL",24098,2027-06-05,2027-06-12,7,Caribbean,"Port Canaveral (Orlando), FL",US,USD,inside,IS,1A,OB7,947.0,1894.0,135.2857,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Vista,VS,CA9,"7-Day Eastern Caribbean from Port Canaveral (Orlando), FL",24098,2027-06-05,2027-06-12,7,Caribbean,"Port Canaveral (Orlando), FL",US,USD,oceanview,OS,6B,OB7,1218.0,2436.0,174.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Vista,VS,CA9,"7-Day Eastern Caribbean from Port Canaveral (Orlando), FL",24098,2027-06-05,2027-06-12,7,Caribbean,"Port Canaveral (Orlando), FL",US,USD,suite,SU,OS,OB7,2257.0,4514.0,322.4286,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Vista,VS,CA9,"7-Day Eastern Caribbean from Port Canaveral (Orlando), FL",24100,2027-06-19,2027-06-26,7,Caribbean,"Port Canaveral (Orlando), FL",US,USD,balcony,OB,7C,OB7,1532.0,3064.0,218.8571,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Vista,VS,CA9,"7-Day Eastern Caribbean from Port Canaveral (Orlando), FL",24100,2027-06-19,2027-06-26,7,Caribbean,"Port Canaveral (Orlando), FL",US,USD,inside,IS,1A,OB7,987.0,1974.0,141.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Vista,VS,CA9,"7-Day Eastern Caribbean from Port Canaveral (Orlando), FL",24100,2027-06-19,2027-06-26,7,Caribbean,"Port Canaveral (Orlando), FL",US,USD,oceanview,OS,6B,OB7,1248.0,2496.0,178.2857,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Vista,VS,CA9,"7-Day Eastern Caribbean from Port Canaveral (Orlando), FL",24100,2027-06-19,2027-06-26,7,Caribbean,"Port Canaveral (Orlando), FL",US,USD,suite,SU,OS,OB7,2207.0,4414.0,315.2857,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Vista,VS,CA9,"7-Day Eastern Caribbean from Port Canaveral (Orlando), FL",24103,2027-07-10,2027-07-17,7,Caribbean,"Port Canaveral (Orlando), FL",US,USD,balcony,OB,7C,OB7,1502.0,3004.0,214.5714,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Vista,VS,CA9,"7-Day Eastern Caribbean from Port Canaveral (Orlando), FL",24103,2027-07-10,2027-07-17,7,Caribbean,"Port Canaveral (Orlando), FL",US,USD,inside,IS,1A,OB7,957.0,1914.0,136.7143,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Vista,VS,CA9,"7-Day Eastern Caribbean from Port Canaveral (Orlando), FL",24103,2027-07-10,2027-07-17,7,Caribbean,"Port Canaveral (Orlando), FL",US,USD,oceanview,OS,6A,OB7,1217.0,2434.0,173.8571,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Vista,VS,CA9,"7-Day Eastern Caribbean from Port Canaveral (Orlando), FL",24103,2027-07-10,2027-07-17,7,Caribbean,"Port Canaveral (Orlando), FL",US,USD,suite,SU,OS,OB7,2457.0,4914.0,351.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Vista,VS,CA9,"7-Day Eastern Caribbean from Port Canaveral (Orlando), FL",24106,2027-07-31,2027-08-07,7,Caribbean,"Port Canaveral (Orlando), FL",US,USD,balcony,OB,7C,OB7,1342.0,2684.0,191.7143,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Vista,VS,CA9,"7-Day Eastern Caribbean from Port Canaveral (Orlando), FL",24106,2027-07-31,2027-08-07,7,Caribbean,"Port Canaveral (Orlando), FL",US,USD,inside,IS,1A,OB7,837.0,1674.0,119.5714,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Vista,VS,CA9,"7-Day Eastern Caribbean from Port Canaveral (Orlando), FL",24106,2027-07-31,2027-08-07,7,Caribbean,"Port Canaveral (Orlando), FL",US,USD,oceanview,OS,6B,OB7,1098.0,2196.0,156.8571,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Vista,VS,CA9,"7-Day Eastern Caribbean from Port Canaveral (Orlando), FL",24106,2027-07-31,2027-08-07,7,Caribbean,"Port Canaveral (Orlando), FL",US,USD,suite,SU,OS,OB7,2077.0,4154.0,296.7143,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Vista,VS,CA9,"7-Day Eastern Caribbean from Port Canaveral (Orlando), FL",24108,2027-08-14,2027-08-21,7,Caribbean,"Port Canaveral (Orlando), FL",US,USD,balcony,OB,7C,OB7,1102.0,2204.0,157.4286,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Vista,VS,CA9,"7-Day Eastern Caribbean from Port Canaveral (Orlando), FL",24108,2027-08-14,2027-08-21,7,Caribbean,"Port Canaveral (Orlando), FL",US,USD,inside,IS,1A,OB7,687.0,1374.0,98.1429,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Vista,VS,CA9,"7-Day Eastern Caribbean from Port Canaveral (Orlando), FL",24108,2027-08-14,2027-08-21,7,Caribbean,"Port Canaveral (Orlando), FL",US,USD,oceanview,OS,6A,OB7,897.0,1794.0,128.1429,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Vista,VS,CA9,"7-Day Eastern Caribbean from Port Canaveral (Orlando), FL",24108,2027-08-14,2027-08-21,7,Caribbean,"Port Canaveral (Orlando), FL",US,USD,suite,SU,OS,OB7,1597.0,3194.0,228.1429,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Celebration,CB,CB9,"7-Day Eastern Caribbean from Miami, FL",20977,2027-01-17,2027-01-24,7,Caribbean,"Miami, FL",US,USD,balcony,OB,BL,PSV,880.0,1760.0,125.7143,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Celebration,CB,CB9,"7-Day Eastern Caribbean from Miami, FL",20977,2027-01-17,2027-01-24,7,Caribbean,"Miami, FL",US,USD,inside,IS,IS,PSV,550.0,1100.0,78.5714,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Celebration,CB,CB9,"7-Day Eastern Caribbean from Miami, FL",20977,2027-01-17,2027-01-24,7,Caribbean,"Miami, FL",US,USD,oceanview,OS,OV,PSV,750.0,1500.0,107.1429,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Celebration,CB,CB9,"7-Day Eastern Caribbean from Miami, FL",20977,2027-01-17,2027-01-24,7,Caribbean,"Miami, FL",US,USD,suite,SU,OS,OB7,1420.0,2840.0,202.8571,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Celebration,CB,CB9,"7-Day Eastern Caribbean from Miami, FL",20983,2027-02-28,2027-03-07,7,Caribbean,"Miami, FL",US,USD,balcony,OB,BL,PSV,900.0,1800.0,128.5714,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Celebration,CB,CB9,"7-Day Eastern Caribbean from Miami, FL",20983,2027-02-28,2027-03-07,7,Caribbean,"Miami, FL",US,USD,inside,IS,IS,PSV,590.0,1180.0,84.2857,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Celebration,CB,CB9,"7-Day Eastern Caribbean from Miami, FL",20983,2027-02-28,2027-03-07,7,Caribbean,"Miami, FL",US,USD,oceanview,OS,OV,PSV,790.0,1580.0,112.8571,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Celebration,CB,CB9,"7-Day Eastern Caribbean from Miami, FL",20983,2027-02-28,2027-03-07,7,Caribbean,"Miami, FL",US,USD,suite,SU,OS,OB7,1190.0,2380.0,170.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Firenze,FN,CB9,"7-Day Eastern Caribbean from Miami, FL",23240,2027-04-04,2027-04-11,7,Caribbean,"Miami, FL",US,USD,balcony,OB,7C,OB7,889.0,1778.0,127.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Firenze,FN,CB9,"7-Day Eastern Caribbean from Miami, FL",23240,2027-04-04,2027-04-11,7,Caribbean,"Miami, FL",US,USD,inside,IS,1A,OB7,504.0,1008.0,72.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Firenze,FN,CB9,"7-Day Eastern Caribbean from Miami, FL",23240,2027-04-04,2027-04-11,7,Caribbean,"Miami, FL",US,USD,oceanview,OS,6L,OB7,734.0,1468.0,104.8571,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Firenze,FN,CB9,"7-Day Eastern Caribbean from Miami, FL",23240,2027-04-04,2027-04-11,7,Caribbean,"Miami, FL",US,USD,suite,SU,OS,OB7,2429.0,4858.0,347.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Celebration,CB,CB9,"7-Day Eastern Caribbean from Miami, FL",22938,2027-05-02,2027-05-09,7,Caribbean,"Miami, FL",US,USD,balcony,OB,7C,OB7,1010.0,2020.0,144.2857,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Celebration,CB,CB9,"7-Day Eastern Caribbean from Miami, FL",22938,2027-05-02,2027-05-09,7,Caribbean,"Miami, FL",US,USD,inside,IS,4A,OB7,695.0,1390.0,99.2857,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Celebration,CB,CB9,"7-Day Eastern Caribbean from Miami, FL",22938,2027-05-02,2027-05-09,7,Caribbean,"Miami, FL",US,USD,oceanview,OS,6A,OB7,890.0,1780.0,127.1429,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Celebration,CB,CB9,"7-Day Eastern Caribbean from Miami, FL",22938,2027-05-02,2027-05-09,7,Caribbean,"Miami, FL",US,USD,suite,SU,OS,OB7,1504.0,3008.0,214.8571,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Celebration,CB,CC1,"7-Day Eastern Caribbean from Miami, FL",20976,2027-01-10,2027-01-17,7,Caribbean,"Miami, FL",US,USD,balcony,OB,BL,PSV,778.0,1556.0,111.1429,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Celebration,CB,CC1,"7-Day Eastern Caribbean from Miami, FL",20976,2027-01-10,2027-01-17,7,Caribbean,"Miami, FL",US,USD,inside,IS,IS,PSV,468.0,936.0,66.8571,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Celebration,CB,CC1,"7-Day Eastern Caribbean from Miami, FL",20976,2027-01-10,2027-01-17,7,Caribbean,"Miami, FL",US,USD,oceanview,OS,OV,PSV,658.0,1316.0,94.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Celebration,CB,CC1,"7-Day Eastern Caribbean from Miami, FL",20976,2027-01-10,2027-01-17,7,Caribbean,"Miami, FL",US,USD,suite,SU,HU,OB7,2068.0,4136.0,295.4286,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Celebration,CB,CC7,"7-Day Western Caribbean from Miami, FL",20982,2027-02-21,2027-02-28,7,Caribbean,"Miami, FL",US,USD,balcony,OB,BL,PBG,736.0,1472.0,105.1429,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Celebration,CB,CC7,"7-Day Western Caribbean from Miami, FL",20982,2027-02-21,2027-02-28,7,Caribbean,"Miami, FL",US,USD,inside,IS,IS,PSV,516.0,1032.0,73.7143,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Celebration,CB,CC7,"7-Day Western Caribbean from Miami, FL",20982,2027-02-21,2027-02-28,7,Caribbean,"Miami, FL",US,USD,oceanview,OS,OV,PSV,706.0,1412.0,100.8571,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Celebration,CB,CC7,"7-Day Western Caribbean from Miami, FL",20982,2027-02-21,2027-02-28,7,Caribbean,"Miami, FL",US,USD,suite,SU,OS,OB7,1056.0,2112.0,150.8571,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Celebration,CB,CC7,"7-Day Western Caribbean from Miami, FL",22944,2027-06-13,2027-06-20,7,Caribbean,"Miami, FL",US,USD,balcony,OB,7C,OB7,1256.0,2512.0,179.4286,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=C
